date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:37:00	44659/44659	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:36:59%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-access-st-lazare	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-access-st-lazare.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:01	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole42.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole42.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:01	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:00%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=38	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-lignecdef	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:02	44884/44884	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:01%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-alma	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-alma.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:02	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:01%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=291	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne4137	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:02	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:01%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=192	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-lignea983	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:03	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole10.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole10.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:03	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:02%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=90	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne3234	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:03	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole44.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole44.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:04	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:03%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=21	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne6258	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:04	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole3.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole3.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:04	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:03%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=52	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-lignefddb	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:05	44405/44405	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:04%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-aylmer	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-aylmer.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:05	71857/71857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2016:23:27%20GMT	https://synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002).jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002).jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:06	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:05%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=156.2.1_235.3.7.4	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne6653	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:06	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole8.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole8.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:06	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:05%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=95	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne28aa	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:07	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole11.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole11.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:07	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:06%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=117.2.1_123.3	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligned779	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:08	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole431.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole431.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:08	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:07%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=250	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne2e5b	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:08	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole17.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole17.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:09	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:08%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=88	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne0641	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:09	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:08%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=172	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne6d49	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:09	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole141.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole141.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:10	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:09%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=87	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne1398	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:10	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole12.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole12.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:10	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:09%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=130	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne686a	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:11	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2016:22:27%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole13.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole13.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:11	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:10%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=137.2.1_131.3	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-lignecea4	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:12	44229/44229	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:11%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-buckingham	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-buckingham.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:12	250785/250785	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_Camion_modifi%c3%a92.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_Camion_modifi%c3%a92.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:13	47875/47875	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:12%20GMT	https://tecnic.ca/fr/ecole-de-conduite/cfr-tecnic-laurentides-lanaudiere	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/cfr-tecnic-laurentides-lanaudiere.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:13	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:12%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=171	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-lignee3cf	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:14	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole4.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole4.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:14	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:13%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=63	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne3221	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:14	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:13%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=99	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne0468	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:14	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:14%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=287	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne6825	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:15	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jan%202021%2015:48:52%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole_(002)6.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole_(002)6.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:15	44900/44900	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:14%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-cartierville	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-cartierville.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:16	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:15%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=340	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne784c	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:16	85610/85610	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_camion_fiche_ecole22.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_camion_fiche_ecole22.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:16	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Feb%202022%2000:37:15%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-centre-de-formation-des-routiers-de-laval	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-centre-de-formation-des-routiers-de-laval	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:16	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Feb%202022%2000:37:16%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-centre-de-formation-des-routiers-de-laval	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-centre-de-formation-des-routiers-de-laval	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:17	85610/85610	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_camion_fiche_ecole24.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_camion_fiche_ecole24.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:18	46181/46181	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:16%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-centre-de-formation-des-routiers-de-montreal	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-centre-de-formation-des-routiers-de-montreal.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:18	85610/85610	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_camion_fiche_ecole211.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_camion_fiche_ecole211.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:18	46142/46142	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:17%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-centre-de-formation-des-routiers-de-sainte-julie	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-centre-de-formation-des-routiers-de-sainte-julie.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:19	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole432.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole432.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:19	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:18%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=249	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligned1d2	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:20	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole14.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole14.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:20	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:19%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=143	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-lignee935	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:20	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:19%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=100	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligneb182	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:21	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole33.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole33.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:21	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:20%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=94	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-lignee783	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:21	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole40.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole40.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:22	45437/45437	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:21%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-chibougamau	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-chibougamau.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:22	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole60.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole60.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:23	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:22%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=7	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne8803	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:23	71857/71857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2016:23:59%20GMT	https://synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002)12.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002)12.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:23	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:22%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=15	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne7429	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:24	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole2.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole2.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:24	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:23%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=42	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne6396	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:24	71857/71857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2016:27:45%20GMT	https://synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002)17.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002)17.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:25	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:24%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=144	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-lignee106	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:25	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole45.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole45.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:25	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:24%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=27	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne3773	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:26	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole82.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole82.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:26	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:25%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=150	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne9537	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:26	244/244	---M--	302	error ('Found')	text/html	date:Wed,%2002%20Feb%202022%2000:37:25%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-cote-des-neiges-2	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-cote-des-neiges-2	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:27	0/0	---M--	302	error ('Found')	text/html		http://tecnic.ca/fr/ecole-de-conduite/tecnic-cote-des-neiges	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-cote-des-neiges.235.delayed	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:27	45003/45003	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:26%20GMT	https://tecnic.ca/fr/ecole-de-conduite/tecnic-cote-des-neiges	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/tecnic-cote-des-neiges.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:28	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:27%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=248	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne8280	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:28	71857/71857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2016:28:23%20GMT	https://synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002)18.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002)18.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:28	44956/44956	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Feb%202022%2000:37:27%20GMT	https://tecnic.ca/fr/ecole-de-conduite/139	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/ecole-de-conduite/139.html	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:29	71857/71857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Feb%202021%2016:24:40%20GMT	https://synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002)13.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/photo_fiche_ecole_auto_projet_eroule-rev_(002)13.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:29	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:28%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=9	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-ligne5255	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:30	77951/77951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2012:34:25%20GMT	https://synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole16.jpg	D:/Etude/ProjectF/test/CopySite/synchro.tecnic.ca/images/schools_img/Photo_auto_fiche_ecole16.jpg	(from https://tecnic.ca/fr/trouver-une-ecole)
20:37:30	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2002%20Feb%202022%2000:37:29%20GMT	https://tecnic.ca/fr/inscription-en-ligne?id=127	D:/Etude/ProjectF/test/CopySite/tecnic.ca/fr/inscription-en-lignefb68	(from https://tecnic.ca/fr/trouver-une-ecole)
